MISSION ELAPSED TIME (min),Rx(km)[J2000-EARTH],Ry(km)[J2000-EARTH],Rz(km)[J2000-EARTH],Vx(km/s)[J2000-EARTH],Vy(km/s)[J2000-EARTH],Vz(km/s)[J2000-EARTH],MASS (kg),WPSA,WPSA Range,DS54,DS54 Range,DS24,Range DS24,deltaXYZ,distance,
736.449368,-68833.53745,-27611.88213,-13203.37331,0.160269722,-0.682621372,-0.594103534,25791.25327,1,74284.61081,0,0,1,68425.73844,55.11334216,141246.6446,
737.449368,-68823.80577,-27652.79305,-13238.99734,0.16411945,-0.681075576,-0.593363862,25791.25327,1,74284.61081,0,0,1,68425.73844,55.05706363,141301.7016,
738.449368,-68813.84317,-27693.61117,-13274.57694,0.167966748,-0.679528251,-0.592622562,25791.25327,1,74284.61081,0,0,1,68425.73844,55.00173598,141356.7034,
739.449368,-68803.64981,-27734.33641,-13310.11201,0.17181164,-0.677979389,-0.591879629,25791.25327,1,74284.61081,0,0,1,68425.73844,54.94735809,141411.6507,
740.449368,-68793.22582,-27774.96867,-13345.60246,0.175654146,-0.676428984,-0.591135063,25791.25327,1,74284.61081,0,0,1,68425.73844,54.89392698,141466.5447,
741.449368,-68782.57136,-27815.50786,-13381.04819,0.179494288,-0.674877031,-0.590388861,25791.25327,1,74284.61081,0,0,1,68425.73844,54.8414382,141521.3861,
742.449368,-68771.68655,-27855.95388,-13416.44909,0.183332087,-0.673323522,-0.589641021,25791.25327,1,74284.61081,0,0,1,68425.73844,54.7899197,141576.176,
743.449368,-68760.57155,-27896.30665,-13451.80508,0.187167566,-0.671768452,-0.58889154,25791.25327,1,74284.61081,0,0,1,68425.73844,54.73933116,141630.9153,
744.449368,-68749.22649,-27936.56606,-13487.11604,0.191000744,-0.670211813,-0.588140417,25791.25327,1,74284.61081,0,0,1,68425.73844,54.6897201,141685.6051,
745.449368,-68737.65151,-27976.73203,-13522.38189,0.194831644,-0.6686536,-0.587387648,25791.25327,1,74284.61081,0,0,1,68425.73844,54.64106261,141740.2461,
746.449368,-68725.84674,-28016.80446,-13557.60253,0.198660287,-0.667093806,-0.586633232,25791.25327,1,74284.61081,0,0,1,68425.73844,54.59335904,141794.8395,
747.449368,-68713.81232,-28056.78326,-13592.77785,0.202486694,-0.665532424,-0.585877165,25791.25327,1,74284.61081,0,0,1,68425.73844,54.54660493,141849.3861,
748.449368,-68701.54838,-28096.66832,-13627.90775,0.206310887,-0.663969447,-0.585119446,25791.25327,1,74284.61081,0,0,1,68425.73844,54.50083439,141903.8869,
749.449368,-68689.05506,-28136.45956,-13662.99215,0.210132885,-0.66240487,-0.584360072,25791.25327,1,74284.61081,0,0,1,68425.73844,54.45601308,141958.3429,
750.449368,-68676.33248,-28176.15688,-13698.03093,0.213952711,-0.660838684,-0.583599041,25791.25327,1,74284.61081,0,0,1,68425.73844,54.41215231,142012.7551,
751.449368,-68663.38077,-28215.76017,-13733.024,0.217770386,-0.659270885,-0.582836349,25791.25327,1,74284.61081,0,0,1,68425.73844,54.36926649,142067.1244,
752.449368,-68650.20007,-28255.26935,-13767.97126,0.221585929,-0.657701464,-0.582071994,25791.25327,1,74284.61081,0,0,1,68425.73844,54.32734,142121.4517,
753.449368,-68636.7905,-28294.68431,-13802.87261,0.225399363,-0.656130416,-0.581305974,25791.25327,1,74284.61081,0,0,1,68425.73844,54.28638717,142175.7381,
754.449368,-68623.15219,-28334.00497,-13837.72794,0.229210708,-0.654557733,-0.580538286,25791.25327,1,74284.61081,0,0,1,68425.73844,54.24640214,142229.9845,
755.449368,-68609.28526,-28373.23121,-13872.53717,0.233019985,-0.652983408,-0.579768927,25791.25327,1,74284.61081,0,0,1,68425.73844,54.20738237,142284.1919,
756.449368,-68595.18983,-28412.36294,-13907.30018,0.236827214,-0.651407435,-0.578997894,25791.25327,1,74284.61081,0,0,1,68425.73844,54.1693458,142338.3612,
757.449368,-68580.86603,-28451.40007,-13942.01688,0.240632417,-0.649829807,-0.578225185,25791.25327,1,74284.61081,0,0,1,68425.73844,54.13227543,142392.4935,
758.449368,-68566.31398,-28490.34249,-13976.68717,0.244435613,-0.648250516,-0.577450796,25791.25327,1,74284.61081,0,0,1,68425.73844,54.09617336,142446.5897,
759.449368,-68551.5338,-28529.1901,-14011.31094,0.248236824,-0.646669556,-0.576674725,25791.25327,1,74284.61081,0,0,1,68425.73844,54.06105639,142500.6507,
760.449368,-68536.5256,-28567.9428,-14045.8881,0.25203607,-0.64508692,-0.575896969,25791.25327,1,74284.61081,0,0,1,68425.73844,54.02691377,142554.6776,
761.449368,-68521.28951,-28606.60049,-14080.41855,0.255833371,-0.643502601,-0.575117525,25791.25327,1,74284.61081,0,0,1,68425.73844,53.99374659,142608.6714,
762.449368,-68505.82564,-28645.16308,-14114.90217,0.259628748,-0.641916591,-0.57433639,25791.25327,1,74284.61081,0,0,1,68425.73844,53.96156019,142662.6329,
763.449368,-68490.1341,-28683.63045,-14149.33888,0.263422221,-0.640328884,-0.573553561,25791.25327,1,74284.61081,0,0,1,68425.73844,53.93034865,142716.5633,
764.449368,-68474.21501,-28722.00251,-14183.72856,0.267213811,-0.638739472,-0.572769034,25791.25327,1,74284.61081,0,0,1,68425.73844,53.90012723,142770.4634,
765.449368,-68458.06848,-28760.27915,-14218.07113,0.271003538,-0.637148348,-0.571982807,25791.25327,1,74284.61081,0,0,1,68425.73844,53.87088569,142824.3343,
766.449368,-68441.69462,-28798.46028,-14252.36647,0.274791422,-0.635555505,-0.571194877,25791.25327,1,74284.61081,0,0,1,68425.73844,53.84261346,142878.1769,
767.449368,-68425.09355,-28836.54578,-14286.61448,0.278577483,-0.633960935,-0.57040524,25791.25327,1,74284.61081,0,0,1,68425.73844,53.81534201,142931.9923,
768.449368,-68408.26536,-28874.53556,-14320.81506,0.282361742,-0.632364632,-0.569613894,25791.25327,1,74284.61081,0,0,1,68425.73844,53.78904181,142985.7813,
769.449368,-68391.21017,-28912.4295,-14354.96811,0.286144218,-0.630766588,-0.568820834,25791.25327,1,74284.61081,0,0,1,68425.73844,53.76373799,143039.545,
770.449368,-68373.92809,-28950.22751,-14389.07353,0.289924933,-0.629166796,-0.568026058,25791.25327,1,74284.61081,0,0,1,68425.73844,53.73940785,143093.2844,
771.449368,-68356.41922,-28987.92948,-14423.1312,0.293703904,-0.627565247,-0.567229562,25791.25327,1,74284.61081,0,0,1,68425.73844,53.7160847,143147.0005,
772.449368,-68338.68366,-29025.53531,-14457.14104,0.297481154,-0.625961935,-0.566431343,25791.25327,1,74284.61081,0,0,1,68425.73844,53.69373005,143200.6943,
773.449368,-68320.72151,-29063.04488,-14491.10293,0.301256702,-0.624356853,-0.565631398,25791.25327,1,74284.61081,0,0,1,68425.73844,53.67236801,143254.3666,
774.449368,-68302.53288,-29100.45809,-14525.01677,0.305030567,-0.622749992,-0.564829722,25791.25327,1,74284.61081,0,0,1,68425.73844,53.65199917,143308.0186,
775.449368,-68284.11788,-29137.77484,-14558.88246,0.308802769,-0.621141345,-0.564026313,25791.25327,1,74284.61081,0,0,1,68425.73844,53.63262757,143361.6513,
776.449368,-68265.47659,-29174.99502,-14592.6999,0.312573329,-0.619530904,-0.563221168,25791.25327,1,74284.61081,0,0,1,68425.73844,53.61422759,143415.2655,
777.449368,-68246.60911,-29212.11851,-14626.46897,0.316342266,-0.617918663,-0.562414282,25791.25327,1,74284.61081,0,0,1,68425.73844,53.59683597,143468.8623,
778.449368,-68227.51555,-29249.14522,-14660.18958,0.3201096,-0.616304612,-0.561605651,25791.25327,1,74284.61081,0,0,1,68425.73844,53.58042431,143522.4427,
779.449368,-68208.19599,-29286.07503,-14693.86161,0.32387535,-0.614688745,-0.560795273,25791.25327,1,74284.61081,0,0,1,68425.73844,53.5650119,143576.0078,
780.449368,-68188.65053,-29322.90783,-14727.48497,0.327639537,-0.613071053,-0.559983144,25791.25327,1,74284.61081,0,0,1,68425.73844,53.55058981,143629.5583,
781.449368,-68168.87928,-29359.64352,-14761.05955,0.331402179,-0.61145153,-0.559169259,25791.25327,1,74284.61081,0,0,1,68425.73844,53.53716953,143683.0955,
782.449368,-68148.8823,-29396.28198,-14794.58525,0.335163297,-0.609830166,-0.558353616,25791.25327,1,74284.61081,0,0,1,68425.73844,53.52472363,143736.6202,
783.449368,-68128.65971,-29432.8231,-14828.06195,0.33892291,-0.608206954,-0.55753621,25791.25327,1,74284.61081,0,0,1,68425.73844,53.51329688,143790.1335,
784.449368,-68108.21158,-29469.26678,-14861.48956,0.342681038,-0.606581886,-0.556717038,25791.25327,1,74284.61081,0,0,1,68425.73844,53.50283913,143843.6364,
785.449368,-68087.53801,-29505.61289,-14894.86796,0.3464377,-0.604954955,-0.555896095,25791.25327,1,74284.61081,0,0,1,68425.73844,53.49339367,143897.1298,
786.449368,-68066.63909,-29541.86133,-14928.19706,0.350192916,-0.603326151,-0.555073378,25791.25327,1,74284.61081,0,0,1,68425.73844,53.48493694,143950.6147,
787.449368,-68045.51489,-29578.01199,-14961.47673,0.353946705,-0.601695468,-0.554248883,25791.25327,1,74284.61081,0,0,1,68425.73844,53.47748184,144004.0922,
788.449368,-68024.16551,-29614.06475,-14994.70689,0.357699086,-0.600062897,-0.553422606,25791.25327,1,74284.61081,0,0,1,68425.73844,53.47101217,144057.5632,
789.449368,-68002.59103,-29650.0195,-15027.88741,0.361450079,-0.598428429,-0.552594542,25791.25327,1,74284.61081,0,0,1,68425.73844,53.46554684,144111.0287,
790.449368,-67980.79153,-29685.87613,-15061.01819,0.365199703,-0.596792057,-0.551764689,25791.25327,1,74284.61081,0,0,1,68425.73844,53.46107884,144164.4898,
791.449368,-67958.76709,-29721.63451,-15094.09914,0.368947978,-0.595153773,-0.550933041,25791.25327,1,74284.61081,0,0,1,68425.73844,53.45759333,144217.9474,
792.449368,-67936.5178,-29757.29454,-15127.13012,0.372694922,-0.593513568,-0.550099594,25791.25327,1,74284.61081,0,0,1,68425.73844,53.72857244,144271.676,
793.449368,-67913.92649,-29793.03597,-15160.28042,0.380356895,-0.597867014,-0.554911444,25714.49138,1,74284.61081,0,0,1,68425.73844,54.27507981,144325.9511,
794.449368,-67890.87399,-29829.03855,-15193.71963,0.388068071,-0.602218862,-0.559729926,25637.7295,1,74284.61081,0,0,1,68425.73844,45.64943628,144371.6005,
795.282716,-67871.30879,-29859.24066,-15221.80711,0.394531631,-0.605844255,-0.563750455,25573.76014,1,74284.61081,0,0,1,68425.73844,55.00813395,144426.6086,
796.282716,-67847.52463,-29895.5419,-15255.60694,0.398273585,-0.604196501,-0.562909974,25573.76014,1,74284.61081,0,0,1,68425.73844,55.00944097,144481.6181,
797.282716,-67823.51599,-29931.7442,-15289.35627,0.402014266,-0.60254673,-0.56206762,25573.76014,1,74284.61081,0,0,1,68425.73844,55.01173668,144536.6298,
798.282716,-67799.28294,-29967.84746,-15323.05501,0.405753691,-0.600894932,-0.56122339,25573.76014,1,74284.61081,0,0,1,68425.73844,55.01498057,144591.6448,
799.282716,-67774.82557,-30003.85156,-15356.70304,0.40949188,-0.5992411,-0.560377279,25573.76014,1,74284.61081,0,0,1,68425.73844,55.01917886,144646.664,
800.282716,-67750.14394,-30039.75636,-15390.30025,0.413228851,-0.597585224,-0.559529283,25573.76014,1,74284.61081,0,0,1,68425.73844,55.02432952,144701.6883,
801.282716,-67725.23813,-30075.56174,-15423.84652,0.416964624,-0.595927297,-0.558679398,25573.76014,1,74284.61081,0,0,1,68425.73844,55.03044945,144756.7188,
802.282716,-67700.10821,-30111.26759,-15457.34174,0.420699217,-0.59426731,-0.557827618,25573.76014,1,74284.61081,0,0,1,68425.73844,55.03751933,144811.7563,
803.282716,-67674.75425,-30146.87378,-15490.78579,0.424432648,-0.592605254,-0.55697394,25573.76014,1,74284.61081,0,0,1,68425.73844,55.04555114,144866.8018,
804.282716,-67649.17632,-30182.38018,-15524.17857,0.428164936,-0.590941121,-0.556118358,25573.76014,1,74284.61081,0,0,1,68425.73844,55.05454358,144921.8564,
805.282716,-67623.37448,-30217.78667,-15557.51996,0.4318961,-0.589274902,-0.555260869,25573.76014,1,74284.61081,0,0,1,68425.73844,55.06448699,144976.9209,
806.282716,-67597.34881,-30253.09313,-15590.80984,0.435626158,-0.587606589,-0.554401467,25573.76014,1,74284.61081,0,0,1,68425.73844,55.07538841,145031.9962,
807.282716,-67571.09936,-30288.29942,-15624.0481,0.439355129,-0.585936171,-0.553540149,25573.76014,1,74284.61081,0,0,1,68425.73844,55.08724005,145087.0835,
808.282716,-67544.62621,-30323.40542,-15657.23462,0.443083032,-0.584263642,-0.552676909,25573.76014,1,74284.61081,0,0,1,68425.73844,55.10005702,145142.1835,
809.282716,-67517.92942,-30358.41101,-15690.36929,0.446809884,-0.582588991,-0.551811742,25573.76014,1,74284.61081,0,0,1,68425.73844,55.11382654,145197.2974,
810.282716,-67491.00905,-30393.31606,-15723.45199,0.450535705,-0.58091221,-0.550944644,25573.76014,1,74284.61081,0,0,1,68425.73844,55.12855421,145252.4259,
811.282716,-67463.86516,-30428.12044,-15756.48261,0.454260513,-0.579233291,-0.55007561,25573.76014,1,74284.61081,0,0,1,68425.73844,55.14422626,145307.5701,
812.282716,-67436.4978,-30462.82401,-15789.46102,0.457984326,-0.577552223,-0.549204635,25573.76014,1,74284.61081,0,0,1,68425.73844,55.16085915,145362.731,
813.282716,-67408.90706,-30497.42666,-15822.38712,0.461707163,-0.575868998,-0.548331714,25573.76014,1,74284.61081,0,0,1,68425.73844,55.1784564,145417.9095,
814.282716,-67381.09296,-30531.92825,-15855.26079,0.465429043,-0.574183607,-0.547456842,25573.76014,1,74284.61081,0,0,1,68425.73844,55.19698864,145473.1065,
815.282716,-67353.05559,-30566.32865,-15888.08191,0.469149982,-0.57249604,-0.546580015,25573.76014,1,74284.61081,0,0,1,68425.73844,55.21647455,145528.3229,
816.282716,-67324.79499,-30600.62773,-15920.85035,0.472870001,-0.57080629,-0.545701226,25573.76014,1,74284.61081,0,0,1,68425.73844,55.23692633,145583.5599,
817.282716,-67296.31121,-30634.82536,-15953.56601,0.476589118,-0.569114345,-0.544820471,25573.76014,1,74284.61081,0,0,1,68425.73844,55.25832629,145638.8182,
818.282716,-67267.60431,-30668.92141,-15986.22877,0.480307349,-0.567420197,-0.543937746,25573.76014,1,74284.61081,0,0,1,68425.73844,55.28066685,145694.0988,
819.282716,-67238.67434,-30702.91574,-16018.8385,0.484024715,-0.565723837,-0.543053043,25573.76014,1,74284.61081,0,0,1,68425.73844,55.30396592,145749.4028,
820.282716,-67209.52136,-30736.80822,-16051.3951,0.487741234,-0.564025255,-0.54216636,25573.76014,1,74284.61081,0,0,1,68425.73844,55.32820971,145804.731,
821.282716,-67180.14541,-30770.59872,-16083.89843,0.491456922,-0.562324442,-0.541277689,25573.76014,1,74284.61081,0,0,1,68425.73844,55.35340449,145860.0844,
822.282716,-67150.54655,-30804.28711,-16116.34838,0.4951718,-0.560621388,-0.540387026,25573.76014,1,74284.61081,0,0,1,68425.73844,55.37955353,145915.464,
823.282716,-67120.72481,-30837.87325,-16148.74483,0.498885885,-0.558916083,-0.539494366,25573.76014,1,74284.61081,0,0,1,68425.73844,55.40663996,145970.8706,
824.282716,-67090.68025,-30871.357,-16181.08766,0.502599196,-0.557208519,-0.538599703,25573.76014,1,74284.61081,0,0,1,68425.73844,55.43466828,146026.3053,
825.282716,-67060.41292,-30904.73822,-16213.37675,0.50631175,-0.555498685,-0.537703031,25573.76014,1,74284.61081,0,0,1,68425.73844,55.46366088,146081.7689,
826.282716,-67029.92286,-30938.01679,-16245.61199,0.510023565,-0.553786572,-0.536804346,25573.76014,1,74284.61081,0,0,1,68425.73844,55.4935874,146137.2625,
827.282716,-66999.21011,-30971.19257,-16277.79324,0.513734661,-0.55207217,-0.535903641,25573.76014,1,74284.61081,0,0,1,68425.73844,55.52445266,146192.787,
828.282716,-66968.27471,-31004.26541,-16309.92038,0.517445055,-0.55035547,-0.535000911,25573.76014,1,74284.61081,0,0,1,68425.73844,55.55626222,146248.3433,
829.282716,-66937.11672,-31037.23518,-16341.9933,0.521154766,-0.54863646,-0.534096151,25573.76014,1,74284.61081,0,0,1,68425.73844,55.58902569,146303.9323,
830.282716,-66905.73616,-31070.10174,-16374.01188,0.524863811,-0.546915132,-0.533189354,25573.76014,1,74284.61081,0,0,1,68425.73844,55.62272517,146359.555,
831.282716,-66874.13307,-31102.86495,-16405.97599,0.528572209,-0.545191476,-0.532280515,25573.76014,1,74284.61081,0,0,1,68425.73844,55.65735391,146415.2124,
832.282716,-66842.3075,-31135.52467,-16437.8855,0.532279978,-0.543465481,-0.531369628,25573.76014,1,74284.61081,0,0,1,68425.73844,55.69292795,146470.9053,
833.282716,-66810.25949,-31168.08076,-16469.7403,0.535987136,-0.541737138,-0.530456688,25573.76014,1,74284.61081,0,0,1,68425.73844,55.72944627,146526.6347,
834.282716,-66777.98906,-31200.53308,-16501.54026,0.539693701,-0.540006435,-0.529541689,25573.76014,1,74284.61081,0,0,1,68425.73844,55.76689618,146582.4016,
835.282716,-66745.49625,-31232.88148,-16533.28526,0.543399692,-0.538273364,-0.528624623,25573.76014,1,74284.61081,0,0,1,68425.73844,55.8052822,146638.2069,
836.282716,-66712.78111,-31265.12583,-16564.97518,0.547105126,-0.536537914,-0.527705487,25573.76014,1,74284.61081,0,0,1,68425.73844,55.84460365,146694.0515,
837.282716,-66679.84365,-31297.26598,-16596.60988,0.550810021,-0.534800074,-0.526784273,25573.76014,1,74284.61081,0,0,1,68425.73844,55.88486458,146749.9364,
838.282716,-66646.68391,-31329.30179,-16628.18925,0.554514396,-0.533059835,-0.525860976,25573.76014,1,74284.61081,0,0,1,68425.73844,55.92604095,146805.8624,
839.282716,-66613.30193,-31361.23311,-16659.71315,0.558218269,-0.531317185,-0.52493559,25573.76014,1,74284.61081,0,0,1,68425.73844,55.9681718,146861.8306,
840.282716,-66579.69773,-31393.05981,-16691.18147,0.561921658,-0.529572115,-0.524008107,25573.76014,1,74284.61081,0,0,1,68425.73844,56.01121585,146917.8418,
841.282716,-66545.87134,-31424.78172,-16722.59408,0.56562458,-0.527824614,-0.523078523,25573.76014,1,74284.61081,0,0,1,68425.73844,56.05520017,146973.897,
842.282716,-66511.82279,-31456.39871,-16753.95086,0.569327054,-0.526074671,-0.522146831,25573.76014,1,74284.61081,0,0,1,68425.73844,56.10010139,147029.9971,
843.282716,-66477.5521,-31487.91063,-16785.25166,0.573029099,-0.524322276,-0.521213025,25573.76014,1,74284.61081,0,0,1,68425.73844,56.14593391,147086.143,
844.282716,-66443.05931,-31519.31733,-16816.49638,0.576730731,-0.522567418,-0.520277097,25573.76014,1,74284.61081,0,0,1,68425.73844,56.19269865,147142.3357,
845.282716,-66408.34442,-31550.61867,-16847.68487,0.580431969,-0.520810086,-0.519339043,25573.76014,1,74284.61081,0,0,1,68425.73844,56.24038006,147198.5761,
846.282716,-66373.40748,-31581.8145,-16878.81702,0.584132832,-0.51905027,-0.518398855,25573.76014,1,74284.61081,0,0,1,68425.73844,56.28898001,147254.8651,
847.282716,-66338.24849,-31612.90465,-16909.89269,0.587833337,-0.517287958,-0.517456528,25573.76014,1,74284.61081,0,0,1,68425.73844,56.33851089,147311.2036,
848.282716,-66302.86749,-31643.889,-16940.91176,0.591533501,-0.515523141,-0.516512053,25573.76014,1,74284.61081,0,0,1,68425.73844,56.38895771,147367.5926,
849.282716,-66267.26448,-31674.76738,-16971.87409,0.595233345,-0.513755805,-0.515565426,25573.76014,1,74284.61081,0,0,1,68425.73844,56.44033313,147424.0329,
850.282716,-66231.43949,-31705.53965,-17002.77957,0.598932884,-0.511985942,-0.514616639,25573.76014,1,74284.61081,0,0,1,68425.73844,56.49260363,147480.5255,
851.282716,-66195.39254,-31736.20564,-17033.62805,0.602632138,-0.510213539,-0.513665685,25573.76014,1,74284.61081,0,0,1,68425.73844,56.54581229,147537.0713,
852.282716,-66159.12364,-31766.76522,-17064.41941,0.606331124,-0.508438586,-0.512712558,25573.76014,1,74284.61081,0,0,1,68425.73844,56.5999186,147593.6712,
853.282716,-66122.63281,-31797.21822,-17095.15351,0.610029861,-0.506661071,-0.511757251,25573.76014,1,74284.61081,0,0,1,68425.73844,56.65495453,147650.3262,
854.282716,-66085.92006,-31827.5645,-17125.83023,0.613728366,-0.504880983,-0.510799757,25573.76014,1,74284.61081,0,0,1,68425.73844,56.71089048,147707.0371,
855.282716,-66048.98541,-31857.80389,-17156.44944,0.617426658,-0.503098311,-0.50984007,25573.76014,1,74284.61081,0,0,1,68425.73844,56.76774325,147763.8048,
856.282716,-66011.82886,-31887.93624,-17187.011,0.621124754,-0.501313042,-0.508878182,25573.76014,1,74284.61081,0,0,1,68425.73844,56.825497,147820.6303,
857.282716,-65974.45044,-31917.9614,-17217.51478,0.624822672,-0.499525167,-0.507914086,25573.76014,1,74284.61081,0,0,1,68425.73844,56.88415908,147877.5145,
858.282716,-65936.85015,-31947.87921,-17247.96064,0.628520431,-0.497734673,-0.506947775,25573.76014,1,74284.61081,0,0,1,68425.73844,56.9437387,147934.4582,
859.282716,-65899.02799,-31977.68951,-17278.34846,0.632218049,-0.495941549,-0.505979243,25573.76014,1,74284.61081,0,0,1,68425.73844,57.00421559,147991.4624,
860.282716,-65860.98398,-32007.39214,-17308.67811,0.635915544,-0.494145782,-0.505008482,25573.76014,1,74284.61081,0,0,1,68425.73844,57.06558924,148048.528,
861.282716,-65822.71813,-32036.98695,-17338.94944,0.639612933,-0.492347362,-0.504035484,25573.76014,1,74284.61081,0,0,1,68425.73844,57.12787168,148105.6559,
862.282716,-65784.23043,-32066.47377,-17369.16232,0.643310235,-0.490546277,-0.503060243,25573.76014,0,0,0,0,1,68425.73844,57.1910514,148162.8469,
863.282716,-65745.5209,-32095.85245,-17399.31662,0.647007467,-0.488742514,-0.502082752,25573.76014,0,0,0,0,1,68425.73844,57.2551298,148220.1021,
864.282716,-65706.58954,-32125.12282,-17429.41221,0.650704649,-0.486936062,-0.501103002,25573.76014,0,0,0,0,1,68425.73844,57.32009986,148277.4222,
865.282716,-65667.43635,-32154.28472,-17459.44894,0.654401797,-0.485126909,-0.500120986,25573.76014,0,0,0,0,1,68425.73844,57.38598228,148334.8082,
866.282716,-65628.06132,-32183.338,-17489.42668,0.658098931,-0.483315042,-0.499136698,25573.76014,0,0,0,0,1,68425.73844,57.45272925,148392.2609,
867.282716,-65588.46447,-32212.28247,-17519.34529,0.661796067,-0.48150045,-0.498150129,25573.76014,0,0,0,0,1,68425.73844,57.52040027,148449.7813,
868.282716,-65548.64579,-32241.118,-17549.20465,0.665493225,-0.479683121,-0.497161272,25573.76014,0,0,0,0,1,68425.73844,57.58892378,148507.3702,
869.282716,-65508.60529,-32269.84439,-17579.0046,0.669190422,-0.477863042,-0.496170119,25573.76014,0,0,0,0,1,68425.73844,57.65838158,148565.0286,
870.282716,-65468.34294,-32298.46151,-17608.74502,0.672887676,-0.4760402,-0.495176662,25573.76014,0,0,0,0,1,68425.73844,57.72868154,148622.7573,
871.282716,-65427.85876,-32326.96916,-17638.42575,0.676585005,-0.474214584,-0.494180895,25573.76014,0,0,0,0,1,68425.73844,57.79989822,148680.5572,
872.282716,-65387.15274,-32355.3672,-17668.04668,0.680282429,-0.472386182,-0.493182808,25573.76014,0,0,0,0,1,68425.73844,57.87197929,148738.4292,
873.282716,-65346.22487,-32383.65545,-17697.60764,0.683979963,-0.470554979,-0.492182394,25573.76014,0,0,0,0,1,68425.73844,57.9449586,148796.3741,
874.282716,-65305.07514,-32411.83374,-17727.10852,0.687677628,-0.468720965,-0.491179645,25573.76014,0,0,0,0,1,68425.73844,58.01880652,148854.3929,
875.282716,-65263.70355,-32439.90191,-17756.54916,0.69137544,-0.466884126,-0.490174553,25573.76014,0,0,0,0,1,68425.73844,58.09352879,148912.4864,
876.282716,-65222.11009,-32467.85978,-17785.92942,0.695073419,-0.465044449,-0.489167111,25573.76014,0,0,0,0,1,68425.73844,58.1691356,148970.6556,
877.282716,-65180.29474,-32495.70718,-17815.24916,0.698771582,-0.463201923,-0.488157309,25573.76014,0,0,0,0,1,68425.73844,58.24562769,149028.9012,
878.282716,-65138.25749,-32523.44395,-17844.50825,0.702469947,-0.461356533,-0.48714514,25573.76014,0,0,0,0,1,68425.73844,58.32297129,149087.2242,
879.282716,-65095.99834,-32551.06991,-17873.70653,0.706168533,-0.459508266,-0.486130596,25573.76014,0,0,0,0,1,68425.73844,58.40120602,149145.6254,
880.282716,-65053.51726,-32578.58489,-17902.84387,0.709867357,-0.457657111,-0.485113668,25573.76014,0,0,0,0,1,68425.73844,58.4802935,149204.1057,
881.282716,-65010.81425,-32605.98871,-17931.92012,0.713566439,-0.455803054,-0.484094348,25573.76014,0,0,0,0,1,68425.73844,58.56025138,149262.6659,
882.282716,-64967.88929,-32633.28119,-17960.93514,0.717265795,-0.453946081,-0.483072627,25573.76014,0,0,0,0,1,68425.73844,58.64109904,149321.307,
883.282716,-64924.74235,-32660.46218,-17989.88879,0.720965445,-0.452086179,-0.482048498,25573.76014,0,0,0,0,1,68425.73844,58.72278434,149380.0298,
884.282716,-64881.37343,-32687.53148,-18018.78092,0.724665407,-0.450223336,-0.481021951,25573.76014,0,0,0,0,1,68425.73844,58.80534878,149438.8352,
885.282716,-64837.78249,-32714.48892,-18047.61138,0.728365699,-0.448357537,-0.479992978,25573.76014,0,0,0,0,1,68425.73844,58.88874881,149497.7239,
886.282716,-64793.96954,-32741.33432,-18076.38002,0.732066339,-0.446488769,-0.47896157,25573.76014,0,0,0,0,1,68425.73844,58.9730462,149556.697,
887.282716,-64749.93453,-32768.06751,-18105.08672,0.735767345,-0.444617018,-0.477927719,25573.76014,0,0,0,0,1,68425.73844,59.05817093,149615.7551,
888.282716,-64705.67745,-32794.6883,-18133.7313,0.739468736,-0.442742272,-0.476891416,25573.76014,0,0,0,0,1,68425.73844,59.14417419,149674.8993,
889.282716,-64661.19827,-32821.19652,-18162.31364,0.743170531,-0.440864516,-0.475852652,25573.76014,0,0,0,0,1,68425.73844,59.23101776,149734.1303,
890.282716,-64616.49697,-32847.59199,-18190.83357,0.746872747,-0.438983736,-0.474811417,25573.76014,0,0,0,0,1,68425.73844,59.31871007,149793.449,
891.282716,-64571.57353,-32873.87451,-18219.29096,0.750575403,-0.437099919,-0.473767704,25573.76014,0,0,0,0,1,68425.73844,59.40726001,149852.8563,
892.282716,-64526.42792,-32900.04392,-18247.68565,0.754278517,-0.435213051,-0.472721503,25573.76014,0,0,0,0,1,68425.73844,59.49666038,149912.353,
893.282716,-64481.0601,-32926.10002,-18276.01749,0.757982107,-0.433323117,-0.471672805,25573.76014,0,0,0,0,1,68425.73844,59.58690282,149971.9399,
894.282716,-64435.47005,-32952.04263,-18304.28633,0.761686193,-0.431430103,-0.470621601,25573.76014,0,0,0,0,1,68425.73844,59.67798996,150031.6178,
895.282716,-64389.65775,-32977.87157,-18332.49203,0.765390792,-0.429533996,-0.469567882,25573.76014,0,0,0,0,1,68425.73844,59.76992901,150091.3878,
896.282716,-64343.62315,-33003.58665,-18360.63443,0.769095923,-0.427634781,-0.468511637,25573.76014,0,0,0,0,1,68425.73844,59.86270276,150151.2505,
897.282716,-64297.36622,-33029.18768,-18388.71337,0.772801605,-0.425732443,-0.467452859,25573.76014,0,0,0,0,1,68425.73844,59.95631976,150211.2068,
898.282716,-64250.88694,-33054.67448,-18416.72872,0.776507855,-0.423826969,-0.466391537,25573.76014,0,0,0,0,1,68425.73844,60.05076622,150271.2576,
899.282716,-64204.18527,-33080.04685,-18444.68031,0.780214693,-0.421918343,-0.465327662,25573.76014,0,0,0,0,1,68425.73844,60.14605803,150331.4036,
