MISSION ELAPSED TIME (min),dist
3582.650291,517803.338
3583.650291,517873.9977
3584.650291,517944.6361
3585.650291,518015.2532
3586.650291,518085.8491
3587.650291,518156.4237
3588.650291,518226.9771
3589.650291,518297.5092
3590.650291,518368.0201
3591.650291,518438.5099
3592.650291,518508.9784
3593.650291,518579.4258
3594.650291,518649.852
3595.650291,518720.2571
3596.650291,518790.641
3597.650291,518861.0038
3598.650291,518931.3454
3599.650291,519001.666
3600.650291,519071.9654
3601.650291,519142.2438
3602.650291,519212.5011
3603.650291,519282.7373
3604.650291,519352.9525
3605.650291,519423.1467
3606.650291,519493.3198
3607.650291,519563.4718
3608.650291,519633.6029
3609.650291,519703.713
3610.650291,519773.8021
3611.650291,519843.8702
3612.650291,519913.9174
3613.650291,519983.9436
3614.650291,520053.9489
3615.650291,520123.9333
3616.650291,520193.8967
3617.650291,520263.8392
3618.650291,520333.7608
3619.650291,520403.6616
3620.650291,520473.5414
3621.650291,520543.4004
3622.650291,520613.2386
3623.650291,520683.0559
3624.650291,520752.8524
3625.650291,520822.6281
3626.650291,520892.3829
3627.650291,520962.117
3628.650291,521031.8302
3629.650291,521101.5227
3630.650291,521171.1945
3631.650291,521240.8455
3632.650291,521310.4757
3633.650291,521380.0853
3634.650291,521449.674
3635.650291,521519.2422
3636.650291,521588.7895
3637.650291,521658.3163
3638.650291,521727.8223
3639.650291,521797.3077
3640.650291,521866.7724
3641.650291,521936.2165
3642.650291,522005.6399
3643.650291,522075.0427
3644.650291,522144.4249
3645.650291,522213.7865
3646.650291,522283.1275
3647.650291,522352.448
3648.650291,522421.7479
3649.650291,522491.0272
3650.650291,522560.2859
3651.650291,522629.5241
3652.650291,522698.7419
3653.650291,522767.9391
3654.650291,522837.1157
3655.650291,522906.272
3656.650291,522975.4077
3657.650291,523044.523
3658.650291,523113.6177
3659.650291,523182.6921
3660.650291,523251.746
3661.650291,523320.7794
3662.650291,523389.7925
3663.650291,523458.7851
3664.650291,523527.7574
3665.650291,523596.7092
3666.650291,523665.6407
3667.650291,523734.5519
3668.650291,523803.4426
3669.650291,523872.3131
3670.650291,523941.1632
3671.650291,524009.9929
3672.650291,524078.8024
3673.650291,524147.5915
3674.650291,524216.3605
3675.650291,524285.109
3676.650291,524353.8373
3677.650291,524422.5454
3678.650291,524491.2332
3679.650291,524559.9007
3680.650291,524628.5481
3681.650291,524697.1751
3682.650291,524765.7821
3683.650291,524834.3688
3684.650291,524902.9353
3685.650291,524971.4817
3686.650291,525040.0078
3687.650291,525108.5139
3688.650291,525176.9998
3689.650291,525245.4655
3690.650291,525313.9111
3691.650291,525382.3366
3692.650291,525450.742
3693.650291,525519.1273
3694.650291,525587.4926
3695.650291,525655.8377
3696.650291,525724.1627
3697.650291,525792.4678
3698.650291,525860.7528
3699.650291,525929.0177
3700.650291,525997.2627
3701.650291,526065.4876
3702.650291,526133.6925
3703.650291,526201.8774
3704.650291,526270.0424
3705.650291,526338.1874
3706.650291,526406.3124
3707.650291,526474.4174
3708.650291,526542.5025
3709.650291,526610.5677
3710.650291,526678.613
3711.650291,526746.6383
3712.650291,526814.6437
3713.650291,526882.6293
3714.650291,526950.595
3715.650291,527018.5408
3716.650291,527086.4668
3717.650291,527154.3728
3718.650291,527222.2591
3719.650291,527290.1255
3720.650291,527357.9721
3721.650291,527425.7988
3722.650291,527493.6059
3723.650291,527561.393
3724.650291,527629.1605
3725.650291,527696.9081
3726.650291,527764.636
3727.650291,527832.3441
3728.650291,527900.0325
3729.650291,527967.7011
3730.650291,528035.3501
3731.650291,528102.9793
3732.650291,528170.5888
3733.650291,528238.1787
3734.650291,528305.7488
3735.650291,528373.2993
3736.650291,528440.8301
3737.650291,528508.3413
3738.650291,528575.8327
3739.650291,528643.3046
3740.650291,528710.7569
3741.650291,528778.1896
3742.650291,528845.6026
3743.650291,528912.996
3744.650291,528980.3699
3745.650291,529047.7242
3746.650291,529115.0589
3747.650291,529182.3741
3748.650291,529249.6697
3749.650291,529316.9458
3750.650291,529384.2023
3751.650291,529451.4394
3752.650291,529518.6569
3753.650291,529585.8549
3754.650291,529653.0335
3755.650291,529720.1926
3756.650291,529787.3321
3757.650291,529854.4523
3758.650291,529921.553
3759.650291,529988.6343
3760.650291,530055.6961
3761.650291,530122.7385
3762.650291,530189.7615
3763.650291,530256.7651
3764.650291,530323.7493
3765.650291,530390.7141
3766.650291,530457.6596
3767.650291,530524.5857
3768.650291,530591.4924
3769.650291,530658.3798
3770.650291,530725.2479
3771.650291,530792.0965
3772.650291,530858.926
3773.650291,530925.7361
3774.650291,530992.5269
3775.650291,531059.2984
3776.650291,531126.0507
3777.650291,531192.7836
3778.650291,531259.4973
3779.650291,531326.1919
3780.650291,531392.8671
3781.650291,531459.5231
3782.650291,531526.1598
3783.650291,531592.7774
3784.650291,531659.3758
3785.650291,531725.955
3786.650291,531792.5149
3787.650291,531859.0557
3788.650291,531925.5774
3789.650291,531992.0798
3790.650291,532058.5632
3791.650291,532125.0274
3792.650291,532191.4725
3793.650291,532257.8984
3794.650291,532324.3053
3795.650291,532390.693
3796.650291,532457.0617
3797.650291,532523.4113
3798.650291,532589.7418
3799.650291,532656.0533
3800.650291,532722.3456
3801.650291,532788.6189
3802.650291,532854.8732
3803.650291,532921.1085
3804.650291,532987.3248
3805.650291,533053.5221
3806.650291,533119.7003
3807.650291,533185.8595
3808.650291,533251.9999
3809.650291,533318.1212
3810.650291,533384.2235
3811.650291,533450.3069
3812.650291,533516.3713
3813.650291,533582.4168
3814.650291,533648.4435
3815.650291,533714.4511
3816.650291,533780.4399
3817.650291,533846.4097
3818.650291,533912.3607
3819.650291,533978.2928
3820.650291,534044.2061
3821.650291,534110.1005
3822.650291,534175.9759
3823.650291,534241.8326
3824.650291,534307.6704
3825.650291,534373.4894
3826.650291,534439.2896
3827.650291,534505.0709
3828.650291,534570.8335
3829.650291,534636.5773
3830.650291,534702.3024
3831.650291,534768.0086
3832.650291,534833.696
3833.650291,534899.3647
3834.650291,534965.0147
3835.650291,535030.6459
3836.650291,535096.2584
3837.650291,535161.8521
3838.650291,535227.4273
3839.650291,535292.9836
3840.650291,535358.5213
3841.650291,535424.0402
3842.650291,535489.5405
3843.650291,535555.0222
3844.650291,535620.4852
3845.650291,535685.9296
3846.650291,535751.3552
3847.650291,535816.7623
3848.650291,535882.1508
3849.650291,535947.5206
3850.650291,536012.8718
3851.650291,536078.2044
3852.650291,536143.5185
3853.650291,536208.8139
3854.650291,536274.0908
3855.650291,536339.3492
3856.650291,536404.5889
3857.650291,536469.8101
3858.650291,536535.0129
3859.650291,536600.1971
3860.650291,536665.3627
3861.650291,536730.5099
3862.650291,536795.6385
3863.650291,536860.7487
3864.650291,536925.8404
3865.650291,536990.9135
3866.650291,537055.9683
3867.650291,537121.0045
3868.650291,537186.0224
3869.650291,537251.0217
3870.650291,537316.0027
3871.650291,537380.9653
3872.650291,537445.9094
3873.650291,537510.8351
3874.650291,537575.7424
3875.650291,537640.6314
3876.650291,537705.5019
3877.650291,537770.3541
3878.650291,537835.1879
3879.650291,537900.0034
3880.650291,537964.8005
3881.650291,538029.5793
3882.650291,538094.3397
3883.650291,538159.0819
3884.650291,538223.8056
3885.650291,538288.5112
3886.650291,538353.1984
3887.650291,538417.8673
3888.650291,538482.518
3889.650291,538547.1504
3890.650291,538611.7645
3891.650291,538676.3603
3892.650291,538740.938
3893.650291,538805.4974
3894.650291,538870.0386
3895.650291,538934.5615
3896.650291,538999.0662
3897.650291,539063.5528
3898.650291,539128.0211
3899.650291,539192.4713
3900.650291,539256.9033
3901.650291,539321.3171
3902.650291,539385.7127
3903.650291,539450.0902
3904.650291,539514.4495
3905.650291,539578.7908
3906.650291,539643.1139
3907.650291,539707.4188
3908.650291,539771.7057
3909.650291,539835.9745
3910.650291,539900.2251
3911.650291,539964.4577
3912.650291,540028.6722
3913.650291,540092.8686
3914.650291,540157.047
3915.650291,540221.2074
3916.650291,540285.3496
3917.650291,540349.4739
3918.650291,540413.5801
3919.650291,540477.6683
3920.650291,540541.7385
3921.650291,540605.7907
3922.650291,540669.8249
3923.650291,540733.841
3924.650291,540797.8393
3925.650291,540861.8195
3926.650291,540925.7818
3927.650291,540989.7262
3928.650291,541053.6525
3929.650291,541117.561
3930.650291,541181.4515
3931.650291,541245.3241
3932.650291,541309.1788
3933.650291,541373.0155
3934.650291,541436.8344
3935.650291,541500.6354
3936.650291,541564.4186
3937.650291,541628.1838
3938.650291,541691.9311
3939.650291,541755.6606
3940.650291,541819.3723
3941.650291,541883.0661
3942.650291,541946.7422
3943.650291,542010.4003
3944.650291,542074.0407
3945.650291,542137.6632
3946.650291,542201.2679
3947.650291,542264.8549
3948.650291,542328.424
3949.650291,542391.9755
3950.650291,542455.509
3951.650291,542519.0249
3952.650291,542582.523
3953.650291,542646.0034
3954.650291,542709.466
3955.650291,542772.9109
3956.650291,542836.3381
3957.650291,542899.7476
3958.650291,542963.1393
3959.650291,543026.5134
3960.650291,543089.8697
3961.650291,543153.2084
3962.650291,543216.5294
3963.650291,543279.8328
3964.650291,543343.1184
3965.650291,543406.3865
3966.650291,543469.6368
3967.650291,543532.8697
3968.650291,543596.0847
3969.650291,543659.2823
3970.650291,543722.4622
3971.650291,543785.6245
3972.650291,543848.7692
3973.650291,543911.8963
3974.650291,543975.0059
3975.650291,544038.0979
3976.650291,544101.1722
3977.650291,544164.2291
3978.650291,544227.2684
3979.650291,544290.2901
3980.650291,544353.2944
3981.650291,544416.2811
3982.650291,544479.2502
3983.650291,544542.2019
3984.650291,544605.1361
3985.650291,544668.0528
3986.650291,544730.952
3987.650291,544793.8337
3988.650291,544856.6979
3989.650291,544919.5447
3990.650291,544982.374
3991.650291,545045.1859
3992.650291,545107.9804
3993.650291,545170.7573
3994.650291,545233.5169
3995.650291,545296.2591
3996.650291,545358.9838
3997.650291,545421.6912
3998.650291,545484.3811
3999.650291,545547.0537
4000.650291,545609.7089
4001.650291,545672.3466
4002.650291,545734.9671
4003.650291,545797.5702
4004.650291,545860.1559
4005.650291,545922.7243
4006.650291,545985.2754
4007.650291,546047.8092
4008.650291,546110.3256
4009.650291,546172.8247
4010.650291,546235.3065
4011.650291,546297.771
4012.650291,546360.2183
4013.650291,546422.6482
4014.650291,546485.0609
4015.650291,546547.4563
4016.650291,546609.8345
4017.650291,546672.1953
4018.650291,546734.539
4019.650291,546796.8654
4020.650291,546859.1746
4021.650291,546921.4666
4022.650291,546983.7413
4023.650291,547045.9989
4024.650291,547108.2392
4025.650291,547170.4624
4026.650291,547232.6683
4027.650291,547294.8571
4028.650291,547357.0288
4029.650291,547419.1833
4030.650291,547481.3206
4031.650291,547543.4408
4032.650291,547605.5437
4033.650291,547667.6297
4034.650291,547729.6984
4035.650291,547791.7501
4036.650291,547853.7846
4037.650291,547915.8021
4038.650291,547977.8025
4039.650291,548039.7857
4040.650291,548101.7519
4041.650291,548163.701
4042.650291,548225.633
4043.650291,548287.548
4044.650291,548349.446
4045.650291,548411.3269
4046.650291,548473.1907
4047.650291,548535.0376
4048.650291,548596.8673
4049.650291,548658.6801
4050.650291,548720.4759
4051.650291,548782.2547
4052.650291,548844.0165
4053.650291,548905.7613
4054.650291,548967.4892
4055.650291,549029.2
4056.650291,549090.8938
4057.650291,549152.5708
4058.650291,549214.2308
4059.650291,549275.8738
4060.650291,549337.4999
4061.650291,549399.1091
4062.650291,549460.7014
4063.650291,549522.2768
4064.650291,549583.8352
4065.650291,549645.3767
4066.650291,549706.9014
4067.650291,549768.4092
4068.650291,549829.9001
4069.650291,549891.3741
4070.650291,549952.8313
4071.650291,550014.2716
4072.650291,550075.695
4073.650291,550137.1017
4074.650291,550198.4914
4075.650291,550259.8644
4076.650291,550321.2205
4077.650291,550382.5598
4078.650291,550443.8823
4079.650291,550505.1881
4080.650291,550566.477
4081.650291,550627.7492
4082.650291,550689.0046
4083.650291,550750.2431
4084.650291,550811.4649
4085.650291,550872.67
4086.650291,550933.8583
4087.650291,550995.0299
4088.650291,551056.1848
4089.650291,551117.3229
4090.650291,551178.4443
4091.650291,551239.5489
4092.650291,551300.6369
4093.650291,551361.7082
4094.650291,551422.7628
4095.650291,551483.8007
4096.650291,551544.8219
4097.650291,551605.8265
4098.650291,551666.8144
4099.650291,551727.7856
4100.650291,551788.7402
4101.650291,551849.6781
4102.650291,551910.5994
4103.650291,551971.504
4104.650291,552032.3921
4105.650291,552093.2635
4106.650291,552154.1183
4107.650291,552214.9566
4108.650291,552275.7782
4109.650291,552336.5832
4110.650291,552397.3717
4111.650291,552458.1435
4112.650291,552518.8988
4113.650291,552579.6376
4114.650291,552640.3597
4115.650291,552701.0654
4116.650291,552761.7545
4117.650291,552822.4271
4118.650291,552883.0831
4119.650291,552943.7227
4120.650291,553004.3457
4121.650291,553064.9521
4122.650291,553125.5422
4123.650291,553186.1157
4124.650291,553246.6726
4125.650291,553307.2132
4126.650291,553367.7372
4127.650291,553428.2449
4128.650291,553488.736
4129.650291,553549.2107
4130.650291,553609.669
4131.650291,553670.1108
4132.650291,553730.5362
4133.650291,553790.9451
4134.650291,553851.3377
4135.650291,553911.7138
4136.650291,553972.0735
4137.650291,554032.4169
4138.650291,554092.7438
4139.650291,554153.0544
4140.650291,554213.3485
4141.650291,554273.6263
4142.650291,554333.8878
4143.650291,554394.1329
4144.650291,554454.3616
4145.650291,554514.574
4146.650291,554574.77
4147.650291,554634.9498
4148.650291,554695.1132
4149.650291,554755.2603
4150.650291,554815.391
4151.650291,554875.5055
4152.650291,554935.6036
4153.650291,554995.6855
4154.650291,555055.7511
4155.650291,555115.8004
4156.650291,555175.8336
4157.650291,555235.8503
4158.650291,555295.8508
4159.650291,555355.8351
4160.650291,555415.8031
4161.650291,555475.755
4162.650291,555535.6905
4163.650291,555595.6099
4164.650291,555655.513
4165.650291,555715.3999
4166.650291,555775.2706
4167.650291,555835.1251
4168.650291,555894.9634
4169.650291,555954.7855
4170.650291,556014.5916
4171.650291,556074.3813
4172.650291,556134.1549
4173.650291,556193.9124
4174.650291,556253.6537
4175.650291,556313.3789
4176.650291,556373.0879
4177.650291,556432.7808
4178.650291,556492.4576
4179.650291,556552.1182
4180.650291,556611.7627
4181.650291,556671.3911
4182.650291,556731.0035
4183.650291,556790.5998
4184.650291,556850.1799
4185.650291,556909.7439
4186.650291,556969.292
4187.650291,557028.8239
4188.650291,557088.3397
4189.650291,557147.8395
4190.650291,557207.3234
4191.650291,557266.7911
4192.650291,557326.2428
4193.650291,557385.6784
4194.650291,557445.098
4195.650291,557504.5016
4196.650291,557563.8893
4197.650291,557623.2609
4198.650291,557682.6165
4199.650291,557741.9561
4200.650291,557801.2797
4201.650291,557860.5874
4202.650291,557919.8791
4203.650291,557979.1549
4204.650291,558038.4146
4205.650291,558097.6584
4206.650291,558156.8863
4207.650291,558216.0982
4208.650291,558275.2942
4209.650291,558334.4743
4210.650291,558393.6384
4211.650291,558452.7867
4212.650291,558511.919
4213.650291,558571.0354
4214.650291,558630.1359
4215.650291,558689.2206
4216.650291,558748.2894
4217.650291,558807.3422
4218.650291,558866.3793
4219.650291,558925.4004
4220.650291,558984.4057
4221.650291,559043.3951
4222.650291,559102.3687
4223.650291,559161.3265
4224.650291,559220.2684
4225.650291,559279.1946
4226.650291,559338.1049
4227.650291,559396.9993
4228.650291,559455.8779
4229.650291,559514.7408
4230.650291,559573.5879
4231.650291,559632.4192
4232.650291,559691.2347
4233.650291,559750.0343
4234.650291,559808.8184
4235.650291,559867.5865
4236.650291,559926.3389
4237.650291,559985.0756
4238.650291,560043.7966
4239.650291,560102.5018
4240.650291,560161.1913
4241.650291,560219.865
4242.650291,560278.523
4243.650291,560337.1653
4244.650291,560395.7919
4245.650291,560454.4028
4246.650291,560512.998
4247.650291,560571.5775
4248.650291,560630.1414
4249.650291,560688.6895
4250.650291,560747.222
4251.650291,560805.7388
4252.650291,560864.24
4253.650291,560922.7254
4254.650291,560981.1952
4255.650291,561039.6495
4256.650291,561098.0881
4257.650291,561156.511
4258.650291,561214.9184
4259.650291,561273.3101
4260.650291,561331.6862
4261.650291,561390.0467
4262.650291,561448.3916
4263.650291,561506.7209
4264.650291,561565.0346
4265.650291,561623.3328
4266.650291,561681.6153
4267.650291,561739.8824
4268.650291,561798.1338
4269.650291,561856.3697
4270.650291,561914.59
4271.650291,561972.7949
4272.650291,562030.9841
4273.650291,562089.1578
4274.650291,562147.316
4275.650291,562205.4588
4276.650291,562263.5859
4277.650291,562321.6976
4278.650291,562379.7937
4279.650291,562437.8744
4280.650291,562495.9396
4281.650291,562553.9892
4282.650291,562612.0234
4283.650291,562670.0423
4284.650291,562728.0455
4285.650291,562786.0333
4286.650291,562844.0057
4287.650291,562901.9626
4288.650291,562959.9041
4289.650291,563017.8301
4290.650291,563075.7407
4291.650291,563133.6359
4292.650291,563191.5157
4293.650291,563249.3801
4294.650291,563307.229
4295.650291,563365.0626
4296.650291,563422.8808
4297.650291,563480.6835
4298.650291,563538.4709
4299.650291,563596.2429
4300.650291,563653.9995
4301.650291,563711.7408
4302.650291,563769.4667
4303.650291,563827.1773
4304.650291,563884.8725
4305.650291,563942.5524
4306.650291,564000.217
4307.650291,564057.8662
4308.650291,564115.5001
4309.650291,564173.1186
4310.650291,564230.7219
4311.650291,564288.3099
4312.650291,564345.8825
4313.650291,564403.4399
4314.650291,564460.982
4315.650291,564518.5087
4316.650291,564576.0202
4317.650291,564633.5165
4318.650291,564690.9974
4319.650291,564748.4631
4320.650291,564805.9136
4321.650291,564863.3488
4322.650291,564920.7688
4323.650291,564978.1735
4324.650291,565035.563
4325.650291,565092.9373
4326.650291,565150.2963
4327.650291,565207.6402
4328.650291,565264.9689
4329.650291,565322.2823
4330.650291,565379.5805
4331.650291,565436.8635
4332.650291,565494.1315
4333.650291,565551.3841
4334.650291,565608.6216
4335.650291,565665.844
4336.650291,565723.0511
4337.650291,565780.2432
4338.650291,565837.4201
4339.650291,565894.5818
4340.650291,565951.7284
4341.650291,566008.8598
4342.650291,566065.9762
4343.650291,566123.0774
4344.650291,566180.1635
4345.650291,566237.2345
4346.650291,566294.2903
4347.650291,566351.3311
4348.650291,566408.3568
4349.650291,566465.3674
4350.650291,566522.3629
4351.650291,566579.3433
4352.650291,566636.3088
4353.650291,566693.259
4354.650291,566750.1942
4355.650291,566807.1145
4356.650291,566864.0196
4357.650291,566920.9097
4358.650291,566977.7848
4359.650291,567034.6448
4360.650291,567091.4898
4361.650291,567148.3198
4362.650291,567205.1347
4363.650291,567261.9347
4364.650291,567318.7197
4365.650291,567375.4896
4366.650291,567432.2446
4367.650291,567488.9846
4368.650291,567545.7095
4369.650291,567602.4196
4370.650291,567659.1146
4371.650291,567715.7947
4372.650291,567772.4598
4373.650291,567829.11
4374.650291,567885.7452
4375.650291,567942.3655
4376.650291,567998.9709
4377.650291,568055.5613
4378.650291,568112.1368
4379.650291,568168.6974
4380.650291,568225.243
4381.650291,568281.7738
4382.650291,568338.2897
4383.650291,568394.7906
4384.650291,568451.2767
4385.650291,568507.7478
4386.650291,568564.2041
4387.650291,568620.6454
4388.650291,568677.072
4389.650291,568733.4837
4390.650291,568789.8805
4391.650291,568846.2625
4392.650291,568902.6295
4393.650291,568958.9818
4394.650291,569015.3193
4395.650291,569071.6419
4396.650291,569127.9497
4397.650291,569184.2426
4398.650291,569240.5208
4399.650291,569296.7841
4400.650291,569353.0325
4401.650291,569409.2662
4402.650291,569465.4852
4403.650291,569521.6893
4404.650291,569577.8787
4405.650291,569634.0533
4406.650291,569690.2131
4407.650291,569746.3581
4408.650291,569802.4884
4409.650291,569858.6039
4410.650291,569914.7047
4411.650291,569970.7907
4412.650291,570026.862
4413.650291,570082.9185
4414.650291,570138.9603
4415.650291,570194.9874
4416.650291,570250.9998
4417.650291,570306.9974
4418.650291,570362.9804
4419.650291,570418.9486
4420.650291,570474.9022
4421.650291,570530.8411
4422.650291,570586.7653
4423.650291,570642.6747
4424.650291,570698.5695
4425.650291,570754.4497
4426.650291,570810.3152
4427.650291,570866.166
4428.650291,570922.0021
4429.650291,570977.8237
4430.650291,571033.6305
4431.650291,571089.4228
4432.650291,571145.2004
4433.650291,571200.9633
4434.650291,571256.7117
4435.650291,571312.4454
4436.650291,571368.1646
4437.650291,571423.8691
4438.650291,571479.5589
4439.650291,571535.2342
4440.650291,571590.895
4441.650291,571646.5411
4442.650291,571702.1727
4443.650291,571757.7897
4444.650291,571813.3921
4445.650291,571868.98
4446.650291,571924.5533
4447.650291,571980.112
4448.650291,572035.6562
4449.650291,572091.1858
4450.650291,572146.7009
4451.650291,572202.2015
4452.650291,572257.6875
4453.650291,572313.1591
4454.650291,572368.616
4455.650291,572424.0586
4456.650291,572479.4865
4457.650291,572534.9
4458.650291,572590.299
4459.650291,572645.6835
4460.650291,572701.0534
4461.650291,572756.409
4462.650291,572811.75
4463.650291,572867.0766
4464.650291,572922.3887
4465.650291,572977.6864
4466.650291,573032.9696
4467.650291,573088.2383
4468.650291,573143.4927
4469.650291,573198.7325
4470.650291,573253.9579
4471.650291,573309.1689
4472.650291,573364.3655
4473.650291,573419.5476
4474.650291,573474.7153
4475.650291,573529.8687
4476.650291,573585.0076
4477.650291,573640.1321
4478.650291,573695.2423
4479.650291,573750.338
4480.650291,573805.4194
4481.650291,573860.4864
4482.650291,573915.539
4483.650291,573970.5772
4484.650291,574025.6011
4485.650291,574080.6106
4486.650291,574135.6057
4487.650291,574190.5865
4488.650291,574245.553
4489.650291,574300.5052
4490.650291,574355.443
4491.650291,574410.3665
4492.650291,574465.2756
4493.650291,574520.1704
4494.650291,574575.051
4495.650291,574629.9172
4496.650291,574684.7691
4497.650291,574739.6068
4498.650291,574794.4301
4499.650291,574849.2391
4500.650291,574904.0339
4501.650291,574958.8143
4502.650291,575013.5805
4503.650291,575068.3325
4504.650291,575123.0702
4505.650291,575177.7936
4506.650291,575232.5027
4507.650291,575287.1977
4508.650291,575341.8783
4509.650291,575396.5448
4510.650291,575451.197
4511.650291,575505.835
4512.650291,575560.4588
4513.650291,575615.0684
4514.650291,575669.6637
4515.650291,575724.2448
4516.650291,575778.8117
4517.650291,575833.3644
4518.650291,575887.903
4519.650291,575942.4273
4520.650291,575996.9375
4521.650291,576051.4335
4522.650291,576105.9153
4523.650291,576160.3829
4524.650291,576214.8364
4525.650291,576269.2757
4526.650291,576323.7009
4527.650291,576378.112
4528.650291,576432.5089
4529.650291,576486.8916
4530.650291,576541.2603
4531.650291,576595.6147
4532.650291,576649.9551
4533.650291,576704.2813
4534.650291,576758.5934
4535.650291,576812.8915
4536.650291,576867.1754
4537.650291,576921.4452
4538.650291,576975.701
4539.650291,577029.9426
4540.650291,577084.1702
4541.650291,577138.3837
4542.650291,577192.5831
4543.650291,577246.7684
4544.650291,577300.9396
4545.650291,577355.0969
4546.650291,577409.24
4547.650291,577463.3691
4548.650291,577517.4842
4549.650291,577571.5853
4550.650291,577625.6722
4551.650291,577679.7452
4552.650291,577733.8041
4553.650291,577787.849
4554.650291,577841.8799
4555.650291,577895.8968
4556.650291,577949.8997
4557.650291,578003.8885
4558.650291,578057.8635
4559.650291,578111.8243
4560.650291,578165.7712
4561.650291,578219.7042
4562.650291,578273.6232
4563.650291,578327.5281
4564.650291,578381.4191
4565.650291,578435.2962
4566.650291,578489.1592
4567.650291,578543.0084
4568.650291,578596.8435
4569.650291,578650.6648
4570.650291,578704.4721
4571.650291,578758.2654
4572.650291,578812.0449
4573.650291,578865.8104
4574.650291,578919.562
4575.650291,578973.2997
4576.650291,579027.0234
4577.650291,579080.7333
4578.650291,579134.4292
4579.650291,579188.1113
4580.650291,579241.7795
4581.650291,579295.4337
4582.650291,579349.0741
4583.650291,579402.7007
4584.650291,579456.3134
4585.650291,579509.9122
4586.650291,579563.4971
4587.650291,579617.0681
4588.650291,579670.6253
4589.650291,579724.1688
4590.650291,579777.6982
4591.650291,579831.214
4592.650291,579884.7158
4593.650291,579938.2038
4594.650291,579991.678
4595.650291,580045.1384
4596.650291,580098.5849
4597.650291,580152.0176
4598.650291,580205.4366
4599.650291,580258.8418
4600.650291,580312.2331
4601.650291,580365.6106
4602.650291,580418.9744
4603.650291,580472.3244
4604.650291,580525.6605
4605.650291,580578.983
4606.650291,580632.2916
4607.650291,580685.5865
4608.650291,580738.8677
4609.650291,580792.135
4610.650291,580845.3887
4611.650291,580898.6285
4612.650291,580951.8547
4613.650291,581005.0671
4614.650291,581058.2657
4615.650291,581111.4507
4616.650291,581164.6219
4617.650291,581217.7794
4618.650291,581270.9232
4619.650291,581324.0533
4620.650291,581377.1696
4621.650291,581430.2723
4622.650291,581483.3613
4623.650291,581536.4366
4624.650291,581589.4982
4625.650291,581642.5461
4626.650291,581695.5804
4627.650291,581748.6009
4628.650291,581801.6078
4629.650291,581854.6011
4630.650291,581907.5807
4631.650291,581960.5466
4632.650291,582013.4989
4633.650291,582066.4376
4634.650291,582119.3625
4635.650291,582172.2739
4636.650291,582225.1716
4637.650291,582278.0557
4638.650291,582330.9262
4639.650291,582383.783
4640.650291,582436.6263
4641.650291,582489.456
4642.650291,582542.272
4643.650291,582595.0744
4644.650291,582647.8633
4645.650291,582700.6385
4646.650291,582753.4002
4647.650291,582806.1482
4648.650291,582858.8828
4649.650291,582911.6037
4650.650291,582964.3111
4651.650291,583017.0049
4652.650291,583069.6851
4653.650291,583122.3518
4654.650291,583175.005
4655.650291,583227.6445
4656.650291,583280.2706
4657.650291,583332.8831
4658.650291,583385.4821
4659.650291,583438.0676
4660.650291,583490.6395
4661.650291,583543.198
4662.650291,583595.7429
4663.650291,583648.2743
4664.650291,583700.7922
4665.650291,583753.2966
4666.650291,583805.7875
4667.650291,583858.2648
4668.650291,583910.7288
4669.650291,583963.1792
4670.650291,584015.6162
4671.650291,584068.0397
4672.650291,584120.4497
4673.650291,584172.8463
4674.650291,584225.2294
4675.650291,584277.599
4676.650291,584329.9552
4677.650291,584382.2979
4678.650291,584434.6272
4679.650291,584486.9431
4680.650291,584539.2455
4681.650291,584591.5345
4682.650291,584643.81
4683.650291,584696.0722
4684.650291,584748.3209
4685.650291,584800.5562
4686.650291,584852.7782
4687.650291,584904.9867
4688.650291,584957.1817
4689.650291,585009.3635
4690.650291,585061.5318
4691.650291,585113.6868
4692.650291,585165.8283
4693.650291,585217.9565
4694.650291,585270.0713
4695.650291,585322.1727
4696.650291,585374.2608
4697.650291,585426.3355
4698.650291,585478.3969
4699.650291,585530.4449
4700.650291,585582.4795
4701.650291,585634.5009
4702.650291,585686.5089
4703.650291,585738.5035
4704.650291,585790.4849
4705.650291,585842.4529
4706.650291,585894.4076
4707.650291,585946.3489
4708.650291,585998.2769
4709.650291,586050.1917
4710.650291,586102.0931
4711.650291,586153.9813
4712.650291,586205.8561
4713.650291,586257.7177
4714.650291,586309.5659
4715.650291,586361.401
4716.650291,586413.2226
4717.650291,586465.0312
4718.650291,586516.8263
4719.650291,586568.6082
4720.650291,586620.3768
4721.650291,586672.1323
4722.650291,586723.8744
4723.650291,586775.6033
4724.650291,586827.3189
4725.650291,586879.0214
4726.650291,586930.7106
4727.650291,586982.3865
4728.650291,587034.0492
4729.650291,587085.6988
4730.650291,587137.335
4731.650291,587188.9581
4732.650291,587240.568
4733.650291,587292.1647
4734.650291,587343.7481
4735.650291,587395.3183
4736.650291,587446.8754
4737.650291,587498.4193
4738.650291,587549.95
4739.650291,587601.4675
4740.650291,587652.9719
4741.650291,587704.4631
4742.650291,587755.9411
4743.650291,587807.4059
4744.650291,587858.8576
4745.650291,587910.2962
4746.650291,587961.7215
4747.650291,588013.1338
4748.650291,588064.5329
4749.650291,588115.9189
4750.650291,588167.2917
4751.650291,588218.6514
4752.650291,588269.998
4753.650291,588321.3314
4754.650291,588372.6518
4755.650291,588423.9591
